user_id,first_name,last_name,travel_reason,expectations_from_neighbor,interests_main,interests_sub,conversation_trigger,preferred_personality,self_personality,topics_to_avoid,languages_spoken,openness_score,age,gender,sexual_orientation,created_at
679216d9-ea01-4ede-aef5-4fa564304d6f,Anouk,Seguin,Travail/études,Échanger sur un sujet commun,Sport|Podcasts|Jeux vidéo,Sport:Randonnée|Podcasts:True crime|Jeux vidéo:Casual,Le trajet est long,Drôle,Introverti(e),Aucun|Vie privée,Autre|Français,1,58,Préfère ne pas dire,Bi,2025-01-11T13:00:09.430146
257c2139-581e-44f7-91bb-69bd0cca559e,Denise,Pinto,Loisirs/vacances,Discussion sympa,Arts & culture,Arts & culture:Histoire,Il/elle partage mes centres d’intérêt,Extraverti(e),Introverti(e),Actualité sensible,Allemand|Italien,1,54,Homme,Pan,2025-03-25T13:00:09.430197
a6016b29-7a9a-4340-bf7c-4bd1e14a6a99,Rémy,Guérin,Travail/études,Autre,Photographie,Photographie:Urbain,Jamais,Sérieux(se),Autre,Religion|Politique,Autre,2,47,Préfère ne pas dire,Préfère ne pas dire,2025-08-01T13:00:09.430270
a4950b48-d255-40c4-955a-9bb34b63bfe5,Daniel,Monnier,Visite famille/amis,Réseautage pro,Arts & culture,Arts & culture:Arts visuels,Jamais,Extraverti(e),Introverti(e),Politique,Anglais|Allemand,1,67,Non-binaire,Bi,2024-10-02T13:00:09.430323
69c42211-9784-4ec4-b68a-5b897a0bc2f8,Augustin,Raymond,Visite famille/amis,Échanger sur un sujet commun,Podcasts,Podcasts:True crime,Le trajet est long,Calme,Extraverti(e),Religion,Anglais,4,17,Non-binaire,Préfère ne pas dire,2024-12-11T13:00:09.430372
6a78b960-f182-4fd3-aaf0-4187f9ce4210,Aurélie,Descamps,Loisirs/vacances,Autre,Musique,Musique:Rap/Hip-hop,Jamais,Autre,Autre,Aucun|Vie privée,Italien|Français,2,36,Femme,Pan,2025-02-04T13:00:09.430420
fee10a51-e32c-43bb-834f-a858370b93ea,Océane,Michel,Visite famille/amis,Rester tranquille,Sciences|Arts & culture|Technologie,Sciences:Physique|Arts & culture:Histoire|Technologie:Innovation,Il/elle partage mes centres d’intérêt,Peu importe,Introverti(e),Actualité sensible,Anglais,3,61,Homme,Bi,2025-01-08T13:00:09.430468
11a68071-092e-491c-b23e-594f362a77d3,Lucie,Meyer,Travail/études,Échanger sur un sujet commun,Sciences,Sciences:Santé,La conversation est légère,Autre,Sérieux(se),Aucun,Anglais|Italien|Autre,2,58,Non-binaire,Préfère ne pas dire,2025-09-09T13:00:09.430518
4cf91b12-d544-44eb-a2b6-6a51a00c7278,Catherine,Guérin,Travail/études,Discussion sympa,Sciences,Sciences:Santé,La conversation est légère,Peu importe,Calme,Aucun|Politique,Autre|Italien,3,57,Non-binaire,Pan,2025-05-28T13:00:09.430573
a45e2ea9-4a2d-4267-9d4e-1ac4cea096d8,Lucie,Letellier,Autre,Échanger sur un sujet commun,Musique|Lecture,Musique:Rock|Lecture:BD/Mangas,Jamais,Drôle,Drôle,Actualité sensible,Anglais|Espagnol|Italien,3,41,Homme,Bi,2025-01-10T13:00:09.430620
5d66d20b-f197-4a0c-b9bb-7984a6a8e6f5,Denise,Meunier,Visite famille/amis,Rester tranquille,Musique|Sport,Musique:Électro|Sport:Running,La conversation est légère,Introverti(e),Introverti(e),Vie privée|Aucun,Anglais,3,52,Non-binaire,Homo,2025-07-11T13:00:09.430673
b309bdca-a6a2-4558-b7a6-34e7d941b62c,Susan,Hoarau,Autre,Réseautage pro,Jeux vidéo|Lecture,7061,Ça dépend,Drôle,Extraverti(e),Aucun,Français|Autre,3,47,Préfère ne pas dire,Bi,2024-12-30T13:00:09.430734
3524e061-4a01-49f5-ab73-933c9202b9a7,Gérard,Besnard,Visite famille/amis,Échanger sur un sujet commun,Cuisine|Lecture,Cuisine:Pâtisserie|Lecture:Romans,Ça dépend,Calme,Extraverti(e),Aucun|Actualité sensible,Allemand,5,44,Non-binaire,Préfère ne pas dire,2024-10-17T13:00:09.430795
98fa8048-d774-4339-a2f4-914f0436a3f4,Capucine,Le Gall,Loisirs/vacances,Discussion sympa,Cuisine|Podcasts,Cuisine:Végétarien/vegan|Podcasts:True crime,La conversation est légère,Calme,Calme,Aucun|Politique,Français,2,61,Non-binaire,Pan,2025-01-08T13:00:09.430868
0c4c6da0-c389-434c-9508-b67a91939898,Denise,Gaillard,Loisirs/vacances,Échanger sur un sujet commun,Cuisine|Technologie|Voyage,Cuisine:Végétarien/vegan|Technologie:Innovation|Voyage:Nature,Ça dépend,Peu importe,Calme,Aucun|Actualité sensible,Français|Espagnol,3,59,Femme,Pan,2024-12-06T13:00:09.430925
50ec36ad-cf51-4fe4-8421-930a1a356d1e,Vincent,Gimenez,Travail/études,Autre,Sport|Sciences,Sport:Running|Sciences:Biologie,Ça dépend,Drôle,Extraverti(e),Religion|Aucun,Italien,1,28,Femme,Pan,2025-04-23T13:00:09.430977
8feb3a53-0188-4273-9edd-74cefbaf1bcc,Christine,Lemoine,Autre,Rester tranquille,Photographie|Arts & culture,Photographie:Édition|Arts & culture:Cinéma,La conversation est légère,Calme,Extraverti(e),Vie privée|Aucun,Anglais|Allemand,5,37,Non-binaire,Bi,2024-11-22T13:00:09.431033
7b8e5a02-b57f-4710-b35e-be3ea956a023,Rémy,Hamel,TRV_180,Échanger sur un sujet commun,Sport|Entrepreneuriat|Podcasts,Sport:Cyclisme|Entrepreneuriat:Investissement|Podcasts:Tech,Le trajet est long,Drôle,Sérieux(se),Actualité sensible|Politique,Autre|Italien|Allemand,4,68,Non-binaire,Homo,2025-05-05T13:00:09.431253
71693fe7-9f54-4c3e-96f7-296cf81d12ba,Marthe,Salmon,Autre,Échanger sur un sujet commun,Jeux vidéo|Entrepreneuriat|Sciences,Jeux vidéo:Retro|Entrepreneuriat:Marketing|Sciences:Santé,La conversation est légère,Introverti(e),Calme,Religion,Autre,5,30,Homme,Hétéro,2025-08-10T13:00:09.431347
0794211a-b886-469b-b689-854cc6e8ed46,Anouk,Perrier,Autre,Discussion sympa,Technologie|Lecture|Photographie,Technologie:IA|Lecture:BD/Mangas|Photographie:Édition,Jamais,Autre,Extraverti(e),Actualité sensible|Aucun,Français|Autre|Anglais,5,63,Femme,Homo,2025-03-01T13:00:09.431402
365f3488-18fc-4cbb-ac4e-52b9c15c74d5,Nathalie,Charles,Loisirs/vacances,Discussion sympa,Jeux vidéo|Technologie,Jeux vidéo:RPG|Technologie:Programmation,Il/elle partage mes centres d’intérêt,Sérieux(se),Calme,Actualité sensible,Allemand|Italien,5,47,Homme,Préfère ne pas dire,2025-02-03T13:00:09.431442
4bf30fd2-7d28-4787-8ced-328ead04516a,Eugène,Joseph,Travail/études,Échanger sur un sujet commun,Podcasts,Podcasts:Tech,Le trajet est long,Autre,Extraverti(e),Actualité sensible,Italien|Anglais,2,55,Préfère ne pas dire,Pan,2025-01-10T13:00:09.431479
ac1de32d-e454-4ca4-a053-0c6c2976b011,Lucy,Meunier,Autre,Discussion sympa,Technologie,Technologie:Cybersécurité,Le trajet est long,Extraverti(e),Introverti(e),Vie privée|Religion,Espagnol|Autre,3,53,Femme,Bi,2024-10-31T13:00:09.431523
f070ae72-87a9-4574-995a-41a649fda906,Gabrielle,Leduc,Loisirs/vacances,Discussion sympa,Musique|Jeux vidéo|Sport,Musique:Rock|Jeux vidéo:Casual|Sport:Ski,Le trajet est long,Autre,Introverti(e),Actualité sensible|Religion,Anglais,4,25,Préfère ne pas dire,Préfère ne pas dire,2025-03-23T13:00:09.431589
84ce03f5-e85b-40f0-908f-5c2d97b02702,Margot,Gomez,Autre,Autre,Entrepreneuriat|Podcasts|Arts & culture,Entrepreneuriat:Création|Podcasts:Culture|Arts & culture:Histoire,Ça dépend,Autre,Sérieux(se),Aucun,Français,5,48,Homme,Préfère ne pas dire,2024-12-30T13:00:09.431631
a60c4f0b-623a-4ebb-ae52-dbcc8b69da47,Julien,Mercier,Visite famille/amis,Autre,Musique|Sciences,Musique:Rock|Sciences:Sciences sociales,Il/elle partage mes centres d’intérêt,Calme,Drôle,Vie privée,Italien,4,45,Femme,Préfère ne pas dire,2025-02-06T13:00:09.431665
73855e8e-1f30-42fe-9650-0754b72515f7,Rémy,Pons,Visite famille/amis,Discussion sympa,Sport|Lecture,Sport:Running|Lecture:Romans,Il/elle partage mes centres d’intérêt,Drôle,Sérieux(se),Aucun,Français,4,18,Non-binaire,Pan,2025-06-30T13:00:09.431718
e34ba2a9-f03e-4546-9360-3451a6290024,Arnaude,Rodriguez,Autre,Échanger sur un sujet commun,Jeux vidéo|Voyage,Jeux vidéo:Casual|Voyage:Road trip,Ça dépend,Extraverti(e),Autre,Politique|Religion,Allemand|Italien|Anglais,2,69,Femme,Hétéro,2025-05-01T13:00:09.431764
a02ed88f-6a4b-4859-9739-be5bcc90f1da,Paul,Chauveau,Autre,,Entrepreneuriat|Podcasts,Entrepreneuriat:Design produit|Podcasts:Développement perso,La conversation est légère,Sérieux(se),Extraverti(e),Politique,Allemand|Italien|Français,2,29,Femme,Hétéro,2024-11-30T13:00:09.431814
0e4dfc6f-8488-422c-8990-a1cc61f19279,Thomas,Caron,Travail/études,Rester tranquille,Lecture|Voyage|Jeux vidéo,Lecture:Essais|Voyage:City trip|Jeux vidéo:Action,La conversation est légère,Calme,Sérieux(se),Aucun,Italien|Autre,3,31,Non-binaire,Homo,2024-10-27T13:00:09.431857
98fc73b1-2107-4876-9b5e-e8dda66579b7,Élisabeth,Laine,Autre,Échanger sur un sujet commun,Lecture|Photographie,Lecture:Essais|Photographie:Édition,Ça dépend,Drôle,Introverti(e),Vie privée|Actualité sensible,Allemand|Autre|Anglais,3,40,Homme,Préfère ne pas dire,2025-01-31T13:00:09.431904
698b17ba-568c-4fa9-8bd4-5b6c15cf255a,Michelle,Lebon,Loisirs/vacances,Échanger sur un sujet commun,Technologie|Jeux vidéo|Lecture,Technologie:Innovation|Jeux vidéo:Casual|Lecture:BD/Mangas,Ça dépend,Calme,Extraverti(e),Religion|Actualité sensible,Espagnol,1,44,Non-binaire,Hétéro,2024-12-30T13:00:09.431957
fe50451a-da91-47de-944e-6d569dffd04e,Margaret,Collin,Loisirs/vacances,Discussion sympa,Voyage|Sciences,Voyage:Road trip|Sciences:Biologie,La conversation est légère,Peu importe,Peu importe,Vie privée,Espagnol,3,16,Homme,Homo,2025-08-01T13:00:09.431996
a2fd5f75-289c-45a2-8989-9705d346e00b,Lucas,Allain,Autre,Rester tranquille,Arts & culture|Entrepreneuriat|Voyage,Arts & culture:Théâtre|Entrepreneuriat:Marketing|Voyage:Nature,Jamais,Drôle,Calme,Actualité sensible|Aucun,Italien|Allemand,4,22,Préfère ne pas dire,Bi,2025-06-18T13:00:09.432036
3dc6fd45-7c95-4e70-a249-16d8635790b6,Gérard,Perrin,Autre,Discussion sympa,Entrepreneuriat|Technologie|Lecture,Entrepreneuriat:Marketing|Technologie:Innovation|Lecture:BD/Mangas,Le trajet est long,Extraverti(e),Extraverti(e),Religion|Vie privée,Anglais|Allemand|Espagnol,3,64,Préfère ne pas dire,Pan,2025-02-07T13:00:09.432078
d0fd95fa-e102-4f19-baf1-db84d6e6677e,Alix,Berger,Visite famille/amis,Rester tranquille,Podcasts,Podcasts:Culture,Jamais,Extraverti(e),Calme,Aucun,Français,1,64,Femme,Pan,2025-07-22T13:00:09.432119
c891140e-92d9-424c-8343-9cf69f34c706,Élise,Dumont,Loisirs/vacances,Discussion sympa,Technologie|Lecture|Entrepreneuriat,Technologie:Innovation|Lecture:BD/Mangas|Entrepreneuriat:Marketing,Il/elle partage mes centres d’intérêt,Calme,Autre,Vie privée|Politique,Italien,5,42,Femme,Hétéro,2025-01-02T13:00:09.432168
0b21c894-9efb-4d6f-8e34-f8bfbba23b64,Julie,Lemaire,Visite famille/amis,Discussion sympa,Podcasts|Sciences|Voyage,Podcasts:True crime|Sciences:Biologie|Voyage:Road trip,Ça dépend,Extraverti(e),Extraverti(e),Aucun,Espagnol|Autre|Italien,4,21,Non-binaire,Pan,2025-02-07T13:00:09.432209
cc0b6653-83b9-4d48-982a-933ca8a0b789,Élisabeth,Payet,Loisirs/vacances,Échanger sur un sujet commun,Musique|Sciences|Lecture,Musique:Pop|Sciences:Sciences sociales|Lecture:BD/Mangas,Jamais,Calme,Drôle,Politique,Anglais|Français|Allemand,4,57,Non-binaire,Préfère ne pas dire,2025-08-13T13:00:09.432244
5de0c8ef-29c2-4f5b-85dc-7a1c4c2a4174,Susan,Chartier,Travail/études,Rester tranquille,Podcasts,Podcasts:Culture,Jamais,Sérieux(se),Introverti(e),Actualité sensible,Italien|Français|Anglais,3,17,Homme,Préfère ne pas dire,2025-07-19T13:00:09.432278
4491eb65-807e-437e-af42-9822c42a9d8f,Dorothée,Poulain,Autre,Discussion sympa,Technologie|Arts & culture,Technologie:IA|Arts & culture:Histoire,Ça dépend,Sérieux(se),Drôle,Politique,Autre|Espagnol|Français,1,43,Homme,Hétéro,2025-04-09T13:00:09.432312
377a5302-ceb0-4fb2-9a00-d59306cff5c4,Vincent,Perrier,Autre,Échanger sur un sujet commun,Sciences,Sciences:Santé,Jamais,Drôle,Extraverti(e),Aucun|Vie privée,Anglais|Italien,4,21,Non-binaire,Homo,2024-09-30T13:00:09.432350
f62c18a8-4895-484a-8280-90a48df685a8,Marie,Baron,Visite famille/amis,Rester tranquille,Podcasts|Sciences,Podcasts:True crime|Sciences:Sciences sociales,Le trajet est long,Sérieux(se),Introverti(e),Politique,Allemand|Espagnol,3,22,Homme,Hétéro,2025-06-27T13:00:09.432398
9555ba73-7212-470f-8ef0-f37454603b27,Bernard,Da Silva,Autre,Discussion sympa,Musique,Musique:Rap/Hip-hop,Ça dépend,Introverti(e),Calme,Vie privée|Politique,Allemand|Autre,1,62,Homme,Préfère ne pas dire,2025-01-07T13:00:09.432457
aeededd5-7302-49e7-bb03-64fbdb79ee5b,Louise,Courtois,Autre,Rester tranquille,Sport,Sport:Cyclisme,Le trajet est long,Drôle,Extraverti(e),Religion,Espagnol|Allemand,3,46,Femme,Bi,2025-05-25T13:00:09.432509
477566ce-08fc-4d2f-b870-024ee95477a6,Honoré,Laurent,Autre,Autre,Entrepreneuriat|Jeux vidéo|Musique,Entrepreneuriat:Investissement|Jeux vidéo:RPG|Musique:Pop,Jamais,Sérieux(se),Peu importe,Actualité sensible|Vie privée,Allemand|Italien,2,35,Non-binaire,Préfère ne pas dire,2024-10-10T13:00:09.432548
3b59d900-0394-411e-ab42-5b00c8106778,Stéphanie,Jourdan,Visite famille/amis,Rester tranquille,Cuisine|Sport,Cuisine:Pâtisserie|Sport:Running,Le trajet est long,Drôle,Sérieux(se),Actualité sensible|Politique,Anglais|Italien|Autre,5,17,Préfère ne pas dire,Homo,2025-02-18T13:00:09.433087
3be37f66-4c23-4a7d-a27d-43f27f99c437,Margot,Lamy,Travail/études,Réseautage pro,Jeux vidéo|Technologie|Sport,Jeux vidéo:FPS|Technologie:Gadgets|Sport:Rugby,Jamais,Peu importe,Drôle,Vie privée,Allemand|Italien|Autre,5,48,Préfère ne pas dire,Préfère ne pas dire,2025-09-12T13:00:09.433154
040104e4-82da-46bc-92ef-c1554d4f261a,Astrid,Vallet,Visite famille/amis,Autre,Sciences|Musique|Podcasts,Sciences:Physique|Musique:Classique|Podcasts:Développement perso,La conversation est légère,Autre,Calme,Aucun,Autre|Allemand|Espagnol,4,22,Femme,Hétéro,2025-05-21T13:00:09.433216
4bd6a7d7-6782-4b2c-a7f8-445f3421eb27,Henriette,Gomes,Loisirs/vacances,Réseautage pro,Voyage|Jeux vidéo,Voyage:City trip|Jeux vidéo:RPG,Il/elle partage mes centres d’intérêt,Drôle,Introverti(e),Vie privée|Politique,Autre,2,38,Non-binaire,Bi,2025-02-09T13:00:09.433266
d06e838e-2365-4dda-8296-edc033292303,Denise,Morel,Autre,Échanger sur un sujet commun,Musique|Jeux vidéo,Musique:Classique|Jeux vidéo:Casual,Le trajet est long,Introverti(e),Sérieux(se),Politique,Espagnol,1,59,Homme,Homo,2025-01-09T13:00:09.433302
b926e255-5ce8-4b2d-b14d-0f38beb1d899,Astrid,Pelletier,Loisirs/vacances,Échanger sur un sujet commun,Voyage|Jeux vidéo|Entrepreneuriat,Voyage:Culture & musées|Jeux vidéo:FPS|Entrepreneuriat:Investissement,Jamais,Drôle,Introverti(e),Vie privée,Allemand|Autre|Français,2,29,Non-binaire,Hétéro,2024-12-09T13:00:09.433338
95f463e1-70c5-46d7-b69d-172770c7edea,Joséphine,Jean,Loisirs/vacances,Échanger sur un sujet commun,Entrepreneuriat|Jeux vidéo,Entrepreneuriat:Création|Jeux vidéo:RPG,Jamais,Calme,Autre,Aucun|Vie privée,Allemand|Italien|Français,3,38,Préfère ne pas dire,Préfère ne pas dire,2025-07-04T13:00:09.433371
20f0e118-46fc-42bb-be16-2736b95a00f4,Gilles,Mathieu,Visite famille/amis,Autre,Musique|Sciences|Technologie,Musique:Rap/Hip-hop|Sciences:Biologie|Technologie:IA,Le trajet est long,Introverti(e),Extraverti(e),Religion|Vie privée,Italien|Anglais,5,40,Préfère ne pas dire,Homo,2025-01-24T13:00:09.433407
8b78ff6a-0f01-47bc-8003-331706d3980a,Georges,Durand,Loisirs/vacances,Autre,Jeux vidéo,Jeux vidéo:RPG,La conversation est légère,Extraverti(e),Sérieux(se),Aucun|Politique,Français|Allemand,2,28,Préfère ne pas dire,Préfère ne pas dire,2025-01-15T13:00:09.433468
2beed3a3-2c52-45db-9a0c-7270e7251615,Margaret,Rey,Autre,Réseautage pro,Podcasts|Jeux vidéo,Podcasts:Tech|Jeux vidéo:FPS,Il/elle partage mes centres d’intérêt,Calme,Introverti(e),Actualité sensible,Espagnol,2,50,Non-binaire,Homo,2025-02-08T13:00:09.433518
adebe267-cccd-48d4-b100-d4407f47d271,Richard,Gallet,Autre,Autre,Musique|Arts & culture|Podcasts,Musique:Rap/Hip-hop|Arts & culture:Arts visuels|Podcasts:Culture,Il/elle partage mes centres d’intérêt,Peu importe,Autre,Aucun|Religion,Français|Anglais,3,18,Préfère ne pas dire,Bi,2025-04-05T13:00:09.433561
466d7254-8b24-4baa-bb40-b938b7517c9e,Lorraine,Michaud,Travail/études,Réseautage pro,Entrepreneuriat,Entrepreneuriat:Investissement,Ça dépend,Autre,Sérieux(se),Religion|Aucun,Anglais,1,52,Non-binaire,Préfère ne pas dire,2025-05-10T13:00:09.433624
45aa470d-1c90-4430-bbbf-1792e2c6861d,Anne,Duval,Loisirs/vacances,Échanger sur un sujet commun,Sport|Podcasts|Arts & culture,Sport:Cyclisme|Podcasts:Culture|Arts & culture:Cinéma,La conversation est légère,Peu importe,Peu importe,Politique|Actualité sensible,Anglais|Autre|Italien,2,61,Non-binaire,Homo,2024-10-19T13:00:09.433815
1f95bf57-3354-4a14-aad9-9f078b726317,Nathalie,David,Loisirs/vacances,Autre,Sport|Sciences|Voyage,Sport:Randonnée|Sciences:Sciences sociales|Voyage:Road trip,Il/elle partage mes centres d’intérêt,Drôle,Calme,Actualité sensible|Vie privée,Espagnol|Italien,1,65,Femme,Pan,2024-11-09T13:00:09.433892
3e63e9d7-1475-4e6e-aa92-eb10336e10c9,Claire,Maury,Visite famille/amis,Discussion sympa,Voyage|Entrepreneuriat|Podcasts,Voyage:City trip|Entrepreneuriat:Design produit|Podcasts:Développement perso,Le trajet est long,Peu importe,Sérieux(se),Aucun|Religion,Allemand|Espagnol|Français,1,22,Préfère ne pas dire,Hétéro,2025-07-29T13:00:09.433938
0ab926e7-d4c5-46c1-8c74-02df30194172,Alfred,Labbé,Loisirs/vacances,Réseautage pro,Lecture|Voyage,Lecture:Essais|Voyage:City trip,Le trajet est long,Extraverti(e),Peu importe,Politique|Actualité sensible,Français|Espagnol,2,19,Préfère ne pas dire,Bi,2024-10-07T13:00:09.433980
ca4a88cd-cb3c-4679-bf26-8917594d4778,Christophe,Olivier,Autre,Discussion sympa,Musique|Lecture|Entrepreneuriat,Musique:Électro|Lecture:Romans|Entrepreneuriat:Investissement,Ça dépend,Extraverti(e),Calme,Politique|Aucun,Espagnol|Français|Allemand,2,46,Femme,Homo,2025-03-18T13:00:09.434033
c1abd77d-d4dc-4e0f-864c-af0a99f41a2a,Lucie,Bruneau,Travail/études,Discussion sympa,Cuisine|Sport,Cuisine:Cuisine du monde|Sport:Randonnée,La conversation est légère,Autre,Autre,Politique,Italien|Français|Anglais,4,38,Homme,Homo,2025-03-04T13:00:09.434086
500858a2-088e-4105-ae73-3346552d088b,Margaud,Gilles,Autre,Rester tranquille,Musique,Musique:Rock,Il/elle partage mes centres d’intérêt,Calme,Autre,Actualité sensible|Vie privée,Anglais|Autre,3,57,Femme,Homo,2024-12-21T13:00:09.434135
ebe3352f-3152-4618-878e-68ca26541437,Alice,Durand,Visite famille/amis,Discussion sympa,Sport|Entrepreneuriat|Photographie,Sport:Ski|Entrepreneuriat:Investissement|Photographie:Édition,Le trajet est long,Autre,Introverti(e),Vie privée,Français|Anglais,4,56,Femme,Préfère ne pas dire,2025-09-24T13:00:09.434176
14304dab-0e89-46f5-9ae6-54894f89bfca,Christiane,De Sousa,Visite famille/amis,Rester tranquille,Arts & culture|Voyage,Arts & culture:Arts visuels|Voyage:City trip,Jamais,Peu importe,Introverti(e),Aucun,Français,3,29,Femme,Hétéro,2025-03-11T13:00:09.434222
e8a4e1fd-6f6e-4bd3-8943-bf56382b735b,Susanne,Berthelot,Autre,Réseautage pro,Voyage|Musique|Photographie,Voyage:City trip|Musique:Rap/Hip-hop|Photographie:Portrait,Le trajet est long,Introverti(e),Calme,Religion,Espagnol|Allemand|Français,3,60,Préfère ne pas dire,Homo,2025-09-01T13:00:09.434270
99530fad-3b29-417d-8b17-b4b526bf2139,Paul,Becker,Autre,Discussion sympa,Arts & culture|Podcasts,Arts & culture:Cinéma|Podcasts:Développement perso,La conversation est légère,Introverti(e),Introverti(e),Politique,Allemand,3,49,Non-binaire,Homo,2025-03-24T13:00:09.434314
2d58afe2-cbb2-47a3-b016-9b47e6d433fd,Bernadette,Poulain,Visite famille/amis,Discussion sympa,Cuisine,Cuisine:Pâtisserie,Le trajet est long,Calme,Introverti(e),Aucun|Politique,Allemand|Italien,3,19,Préfère ne pas dire,Préfère ne pas dire,2025-07-07T13:00:09.434356
e975b6ec-a0f2-487b-9880-4a843741c26f,Chantal,Pottier,Visite famille/amis,Discussion sympa,Sciences|Musique|Entrepreneuriat,Sciences:Biologie|Musique:Pop|Entrepreneuriat:Création,La conversation est légère,Introverti(e),Drôle,Vie privée|Religion,Français,5,67,Préfère ne pas dire,Homo,2025-04-19T13:00:09.434397
c9036981-2d90-437d-b551-bb869e75c619,Gabrielle,Auger,Visite famille/amis,Échanger sur un sujet commun,Arts & culture,Arts & culture:Arts visuels,Il/elle partage mes centres d’intérêt,Calme,Autre,Religion,Italien,1,41,Femme,Pan,2025-05-09T13:00:09.434434
87f68e8d-8237-4ef7-92a8-3d169e2345d4,Zoé,Ramos,Visite famille/amis,Échanger sur un sujet commun,Photographie,Photographie:Édition,Il/elle partage mes centres d’intérêt,Sérieux(se),Extraverti(e),Aucun|Actualité sensible,Italien|Anglais|Allemand,3,53,Préfère ne pas dire,Homo,2024-12-25T13:00:09.434475
e80fcf7b-2e4b-4af0-9f09-1e24c1db2f8d,Pierre,Aubry,Loisirs/vacances,Rester tranquille,Voyage,Voyage:Road trip,La conversation est légère,Calme,Sérieux(se),Actualité sensible,Autre,4,70,Non-binaire,Hétéro,2025-06-17T13:00:09.434528
64455cf4-bf14-4e4a-9f1e-fc4f10656a20,Michèle,Bernier,Loisirs/vacances,Réseautage pro,Lecture|Technologie,Lecture:Développement personnel|Technologie:Programmation,Il/elle partage mes centres d’intérêt,Extraverti(e),Peu importe,Actualité sensible|Vie privée,Français|Italien|Autre,5,24,Préfère ne pas dire,Hétéro,2024-12-01T13:00:09.434590
